timestamp,x,y,z,qx,qy,qz,qw
000325,115.501,-152.205,11.8058,-0.016844,-0.0269955,-0.414067,0.90969
000326,116.097,-152.893,11.8735,-0.0166031,-0.0270424,-0.417253,0.908236
000327,116.686,-153.576,11.9313,-0.0179552,-0.0270018,-0.42113,0.906421
000328,117.28,-154.263,12.0015,-0.0207382,-0.0282465,-0.424625,0.904691
000329,117.86,-154.951,12.0636,-0.0230512,-0.0302005,-0.42845,0.902766
000330,118.439,-155.656,12.1318,-0.0241803,-0.0306871,-0.432914,0.900588
000331,119.023,-156.383,12.2083,-0.022451,-0.0273979,-0.436556,0.898979
000332,119.606,-157.109,12.265,-0.0223825,-0.0214795,-0.44057,0.897182
000333,120.18,-157.845,12.3345,-0.0205391,-0.0189068,-0.445125,0.895033
000334,120.753,-158.592,12.3844,-0.02191,-0.0168219,-0.449169,0.89302
000335,121.31,-159.341,12.4372,-0.0226637,-0.0176302,-0.453829,0.890626
000336,121.854,-160.101,12.4944,-0.0205326,-0.0211984,-0.458024,0.88845
000337,122.397,-160.859,12.553,-0.0230269,-0.0253555,-0.461832,0.886306
000338,122.931,-161.626,12.6165,-0.0224246,-0.0283387,-0.466076,0.884006
000339,123.466,-162.409,12.6839,-0.0202714,-0.027499,-0.470206,0.881895
000340,123.989,-163.196,12.7606,-0.0169118,-0.0264554,-0.473956,0.879988
000341,124.505,-163.972,12.8253,-0.0167179,-0.0259608,-0.477863,0.877891
000342,125.009,-164.742,12.8883,-0.0171769,-0.0259804,-0.48153,0.875876
000343,125.494,-165.519,12.9472,-0.0157839,-0.0270966,-0.485074,0.873911
000344,125.973,-166.297,13.0214,-0.0122551,-0.0264567,-0.487813,0.872461
000345,126.446,-167.066,13.0841,-0.0112472,-0.025249,-0.490636,0.870926
000346,126.914,-167.828,13.1389,-0.0113725,-0.024043,-0.492749,0.869765
000347,127.367,-168.584,13.199,-0.0120167,-0.0245068,-0.495331,0.868276
000348,127.809,-169.336,13.2586,-0.0124684,-0.0262889,-0.497638,0.866897
000349,128.246,-170.075,13.3171,-0.0142963,-0.0288125,-0.499183,0.865899
000350,128.678,-170.819,13.3738,-0.0160625,-0.0291121,-0.501015,0.8648
